valor_original,valor_normalizado,raw_norm,stripped,codigo_dane_sugerido,nombre_dane_sugerido,departamento_sugerido,metodo_nuevo,confianza_nueva,estado_revision,motivo,top_1_codigo,top_1_nombre,top_1_departamento,top_1_score_nuevo,top_2_codigo,top_2_nombre,top_2_departamento,top_2_score_nuevo,top_3_codigo,top_3_nombre,top_3_departamento,top_3_score_nuevo,raw_norm_2,departamento_detectado,texto_sin_departamento,core_filtrado_2,estado_final_2,codigo_dane_final_2,nombre_dane_final_2,departamento_final_2,metodo_final_2,confianza_final_2,motivo_final_2,final_top_1_codigo,final_top_1_nombre,final_top_1_departamento,final_top_1_score,final_top_1_alias,final_top_2_codigo,final_top_2_nombre,final_top_2_departamento,final_top_2_score,final_top_2_alias,final_top_3_codigo,final_top_3_nombre,final_top_3_departamento,final_top_3_score,final_top_3_alias
TUNJA BOYACA  Fecha creación del formato 2017/09/01,TUNJA BOYACA FECHA CREACION DEL FORMATO 2017 09 01,TUNJA BOYACA FECHA CREACION DEL FORMATO 2017 09 01,TUNJA FECHA CREACION DEL FORMATO 2017 09 01,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,27245,EL CARMEN DE ATRATO,CHOCÓ,45.16,5148,EL CARMEN DE VIBORAL,ANTIOQUIA,41.27,20443,MANAURE BALCÓN DEL CESAR,CESAR,38.81,TUNJA BOYACA FECHA CREACION DEL FORMATO 2017 09 01,BOYACA,TUNJA FECHA CREACION DEL FORMATO 2017 09 01,TUNJA FECHA CREACION FORMATO 2017 09 01,PENDIENTE,,,,,,texto demasiado largo para autoaprobación segura,20443,MANAURE BALCÓN DEL CESAR,CESAR,40.68,MANAURE BALCON CESAR,23586,PURÍSIMA DE LA CONCEPCIÓN,CÓRDOBA,40.62,PURISIMA DE LA CONCEPCION,25154,CARMEN DE CARUPA,CUNDINAMARCA,38.46,CARMEN CARUPA
TUQUEREZ NARINO,TUQUEREZ NARINO,TUQUEREZ NARINO,TUQUEREZ,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,52838,TÚQUERRES,NARIÑO,86.35,25288,FÚQUENE,CUNDINAMARCA,66.67,15835,TURMEQUÉ,BOYACÁ,62.5,TUQUEREZ NARINO,NARINO,TUQUEREZ,TUQUEREZ,PENDIENTE,,,,,,"mejor fuzzy insuficiente (90.35, margen 23.69)",52838,TÚQUERRES,NARIÑO,90.35,TUQUERRES,25288,FÚQUENE,CUNDINAMARCA,66.67,FUQUENE,52885,YACUANQUER,NARIÑO,63.56,YACUANQUER
TURBACO  MC2024009266,TURBACO MC2024009266,TURBACO MC2024009266,TURBACO MC2024009266,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,13836,TURBACO,BOLÍVAR,51.85,5837,TURBO,ANTIOQUIA,40.0,8421,LURUACO,ATLÁNTICO,37.04,TURBACO MC2024009266,,TURBACO MC2024009266,TURBACO MC2024009266,PENDIENTE,,,,,,"mejor fuzzy insuficiente (51.85, margen 11.85)",13836,TURBACO,BOLÍVAR,51.85,TURBACO,05837,TURBO,ANTIOQUIA,40.0,TURBO,68211,CONTRATACIÓN,SANTANDER,37.5,CONTRATACION
TURBACO AP240000378 - 2024,TURBACO AP240000378 2024,TURBACO AP240000378 2024,TURBACO AP240000378 2024,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,13836,TURBACO,BOLÍVAR,45.16,13838,TURBANA,BOLÍVAR,38.71,52079,BARBACOAS,NARIÑO,36.36,TURBACO AP240000378 2024,,TURBACO AP240000378 2024,TURBACO AP240000378 2024,PENDIENTE,,,,,,"mejor fuzzy insuficiente (45.16, margen 6.45)",13836,TURBACO,BOLÍVAR,45.16,TURBACO,52835,SAN ANDRÉS DE TUMACO,NARIÑO,39.02,SAN ANDRES TUMACO,05659,SAN JUAN DE URABÁ,ANTIOQUIA,36.84,SAN JUAN URABA
TURBACO DANIELA GOMEZ,TURBACO DANIELA GOMEZ,TURBACO DANIELA GOMEZ,TURBACO DANIELA GOMEZ,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,52258,EL TABLÓN DE GÓMEZ,NARIÑO,61.54,86865,VALLE DEL GUAMUEZ,PUTUMAYO,52.63,76622,ROLDANILLO,VALLE DEL CAUCA,51.61,TURBACO DANIELA GOMEZ,,TURBACO DANIELA GOMEZ,TURBACO DANIELA GOMEZ,PENDIENTE,,,,,,"mejor fuzzy insuficiente (61.54, margen 8.21)",52258,EL TABLÓN DE GÓMEZ,NARIÑO,66.67,EL TABLON DE GOMEZ,70820,SANTIAGO DE TOLÚ,SUCRE,54.05,SANTIAGO DE TOLU,52835,SAN ANDRÉS DE TUMACO,NARIÑO,53.66,SAN ANDRES DE TUMACO
TURBACO MC2024006795,TURBACO MC2024006795,TURBACO MC2024006795,TURBACO MC2024006795,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,13836,TURBACO,BOLÍVAR,51.85,5837,TURBO,ANTIOQUIA,40.0,8421,LURUACO,ATLÁNTICO,37.04,TURBACO MC2024006795,,TURBACO MC2024006795,TURBACO MC2024006795,PENDIENTE,,,,,,"mejor fuzzy insuficiente (51.85, margen 11.85)",13836,TURBACO,BOLÍVAR,51.85,TURBACO,05837,TURBO,ANTIOQUIA,40.0,TURBO,68211,CONTRATACIÓN,SANTANDER,37.5,CONTRATACION
Tambo Antioquia,TAMBO ANTIOQUIA,TAMBO ANTIOQUIA,TAMBO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,25785,TABIO,CUNDINAMARCA,80.0,19256,EL TAMBO,CAUCA,76.92,52260,EL TAMBO,NARIÑO,76.92,TAMBO ANTIOQUIA,ANTIOQUIA,TAMBO,TAMBO,PENDIENTE,,,,,,nombre exacto pero ambiguo entre varios municipios,52260,EL TAMBO,NARIÑO,100.0,TAMBO,25785,TABIO,CUNDINAMARCA,80.0,TABIO,19807,TIMBÍO,CAUCA,72.73,TIMBIO
Tarazá ANT,TARAZA ANT,TARAZA ANT,TARAZA ANT,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,5790,TARAZÁ,ANTIOQUIA,75.0,5145,CARAMANTA,ANTIOQUIA,63.16,97666,TARAIRA,VAUPÉS,58.82,TARAZA ANT,,TARAZA ANT,TARAZA ANT,PENDIENTE,,,,,,"mejor fuzzy insuficiente (75.00, margen 11.36)",05790,TARAZÁ,ANTIOQUIA,75.0,TARAZA,52699,SANTACRUZ,NARIÑO,63.16,SANTACRUZ,15839,TUTAZÁ,BOYACÁ,62.5,TUTAZA
Tena C / marca,TENA C MARCA,TENA C MARCA,TENA C MARCA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,85400,TÁMARA,CASANARE,66.67,47001,SANTA MARTA,MAGDALENA,60.87,15690,SANTA MARÍA,BOYACÁ,60.87,TENA C MARCA,,TENA C MARCA,TENA MARCA,PENDIENTE,,,,,,"mejor fuzzy insuficiente (75.00, margen 8.33)",50350,LA MACARENA,META,77.78,MACARENA,15425,MACANAL,BOYACÁ,70.59,MACANAL,41676,SANTA MARÍA,HUILA,66.67,SANTA MARIA
Tena C/marca,TENA C MARCA,TENA C MARCA,TENA C MARCA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,85400,TÁMARA,CASANARE,66.67,47001,SANTA MARTA,MAGDALENA,60.87,15690,SANTA MARÍA,BOYACÁ,60.87,TENA C MARCA,,TENA C MARCA,TENA MARCA,PENDIENTE,,,,,,"mejor fuzzy insuficiente (75.00, margen 8.33)",50350,LA MACARENA,META,77.78,MACARENA,15425,MACANAL,BOYACÁ,70.59,MACANAL,41676,SANTA MARÍA,HUILA,66.67,SANTA MARIA
Tesorero Municipal de Yumbo Valle,TESORERO MUNICIPAL DE YUMBO VALLE,TESORERO MUNICIPAL DE YUMBO VALLE,TESORERO MUNICIPAL DE YUMBO VALLE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,66088,BELÉN DE UMBRÍA,RISARALDA,45.83,13244,EL CARMEN DE BOLÍVAR,BOLÍVAR,45.28,5148,EL CARMEN DE VIBORAL,ANTIOQUIA,45.28,TESORERO MUNICIPAL DE YUMBO VALLE,VALLE DEL CAUCA,TESORERO MUNICIPAL DE YUMBO,TESORERO YUMBO,PENDIENTE,,,,,,"mejor fuzzy insuficiente (60.63, margen 12.36)",76892,YUMBO,VALLE DEL CAUCA,60.63,YUMBO,76606,RESTREPO,VALLE DEL CAUCA,53.45,RESTREPO,76823,TORO,VALLE DEL CAUCA,52.44,TORO
"Tierralta , Córdoba , dieciocho",TIERRALTA CORDOBA DIECIOCHO,TIERRALTA CORDOBA DIECIOCHO,TIERRALTA DIECIOCHO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,23807,TIERRALTA,CÓRDOBA,68.29,23189,CIÉNAGA DE ORO,CÓRDOBA,58.55,68211,CONTRATACIÓN,SANTANDER,51.61,TIERRALTA CORDOBA DIECIOCHO,CORDOBA,TIERRALTA DIECIOCHO,TIERRALTA DIECIOCHO,PENDIENTE,,,,,,"mejor fuzzy insuficiente (72.29, margen 9.74)",23807,TIERRALTA,CÓRDOBA,72.29,TIERRALTA,23300,COTORRA,CÓRDOBA,54.15,COTORRA,23574,PUERTO ESCONDIDO,CÓRDOBA,53.71,PUERTO ESCONDIDO
"Tocaima , CUND",TOCAIMA CUND,TOCAIMA CUND,TOCAIMA CUND,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,25815,TOCAIMA,CUNDINAMARCA,73.68,25491,NOCAIMA,CUNDINAMARCA,63.16,25817,TOCANCIPÁ,CUNDINAMARCA,57.14,TOCAIMA CUND,,TOCAIMA CUND,TOCAIMA CUND,PENDIENTE,,,,,,"mejor fuzzy insuficiente (73.68, margen 10.53)",25491,NOCAIMA,CUNDINAMARCA,73.68,NOCAIMA,25815,TOCAIMA,CUNDINAMARCA,73.68,TOCAIMA,15224,CUCAITA,BOYACÁ,63.16,CUCAITA
"Toluviejo , Sucre",TOLUVIEJO SUCRE,TOLUVIEJO SUCRE,TOLUVIEJO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,13600,RÍO VIEJO,BOLÍVAR,66.67,5819,TOLEDO,ANTIOQUIA,66.67,54820,TOLEDO,NORTE DE SANTANDER,66.67,TOLUVIEJO SUCRE,SUCRE,TOLUVIEJO,TOLUVIEJO,PENDIENTE,,,,,,"mejor fuzzy insuficiente (74.67, margen 8.00)",70823,SAN JOSÉ DE TOLUVIEJO,SUCRE,74.67,SAN JOSE TOLUVIEJO,54820,TOLEDO,NORTE DE SANTANDER,66.67,TOLEDO,13600,RÍO VIEJO,BOLÍVAR,66.67,RIO VIEJO
Toluviejo Sucre,TOLUVIEJO SUCRE,TOLUVIEJO SUCRE,TOLUVIEJO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,13600,RÍO VIEJO,BOLÍVAR,66.67,5819,TOLEDO,ANTIOQUIA,66.67,54820,TOLEDO,NORTE DE SANTANDER,66.67,TOLUVIEJO SUCRE,SUCRE,TOLUVIEJO,TOLUVIEJO,PENDIENTE,,,,,,"mejor fuzzy insuficiente (74.67, margen 8.00)",70823,SAN JOSÉ DE TOLUVIEJO,SUCRE,74.67,SAN JOSE TOLUVIEJO,54820,TOLEDO,NORTE DE SANTANDER,66.67,TOLEDO,13600,RÍO VIEJO,BOLÍVAR,66.67,RIO VIEJO
Transporte Barbosa Santander,TRANSPORTE BARBOSA SANTANDER,TRANSPORTE BARBOSA SANTANDER,TRANSPORTE BARBOSA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,68705,SANTA BÁRBARA,SANTANDER,62.06,68077,BARBOSA,SANTANDER,60.0,5679,SANTA BÁRBARA,ANTIOQUIA,58.06,TRANSPORTE BARBOSA SANTAN DER,SANTAN DER,TRANSPORTE BARBOSA,TRANSPORTE BARBOSA,PENDIENTE,,,,,,"mejor fuzzy insuficiente (66.06, margen 2.06)",68705,SANTA BÁRBARA,SANTANDER,66.06,SANTA BARBARA,68077,BARBOSA,SANTANDER,64.0,BARBOSA,15720,SATIVANORTE,BOYACÁ,62.07,SATIVANORTE
Tuluá V.,TULUA V,TULUA V,TULUA V,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76834,TULUÁ,VALLE DEL CAUCA,83.33,5093,BETULIA,ANTIOQUIA,57.14,68092,BETULIA,SANTANDER,57.14,TULUA V,,TULUA V,TULUA V,PENDIENTE,,,,,,"mejor fuzzy insuficiente (83.33, margen 26.19)",76834,TULUÁ,VALLE DEL CAUCA,83.33,TULUA,68092,BETULIA,SANTANDER,57.14,BETULIA,25402,LA VEGA,CUNDINAMARCA,57.14,LA VEGA
Tumaco NARIÑO,TUMACO NARINO,TUMACO NARINO,TUMACO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,13836,TURBACO,BOLÍVAR,76.92,73067,ATACO,TOLIMA,72.73,5425,MACEO,ANTIOQUIA,72.73,TUMACO NARINO,NARINO,TUMACO,TUMACO,PENDIENTE,,,,,,mejor fuzzy contradice departamento detectado,13836,TURBACO,BOLÍVAR,76.92,TURBACO,05425,MACEO,ANTIOQUIA,72.73,MACEO,15790,TASCO,BOYACÁ,72.73,TASCO
Tumaco- Nariño,TUMACO NARINO,TUMACO NARINO,TUMACO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,13836,TURBACO,BOLÍVAR,76.92,73067,ATACO,TOLIMA,72.73,5425,MACEO,ANTIOQUIA,72.73,TUMACO NARINO,NARINO,TUMACO,TUMACO,PENDIENTE,,,,,,mejor fuzzy contradice departamento detectado,13836,TURBACO,BOLÍVAR,76.92,TURBACO,05425,MACEO,ANTIOQUIA,72.73,MACEO,15790,TASCO,BOYACÁ,72.73,TASCO
Turbaco  YENIS PATRICIA ESCORCIA CUESTA,TURBACO YENIS PATRICIA ESCORCIA CUESTA,TURBACO YENIS PATRICIA ESCORCIA CUESTA,TURBACO YENIS PATRICIA ESCORCIA CUESTA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,20443,MANAURE BALCÓN DEL CESAR,CESAR,41.94,27810,UNIÓN PANAMERICANA,CHOCÓ,39.29,23586,PURÍSIMA DE LA CONCEPCIÓN,CÓRDOBA,38.1,TURBACO YENIS PATRICIA ESCORCIA CUESTA,,TURBACO YENIS PATRICIA ESCORCIA CUESTA,TURBACO YENIS PATRICIA ESCORCIA CUESTA,PENDIENTE,,,,,,texto demasiado largo para autoaprobación segura,47692,SAN SEBASTIÁN DE BUENAVISTA,MAGDALENA,46.15,SAN SEBASTIAN DE BUENAVISTA,13655,SAN JACINTO DEL CAUCA,BOLÍVAR,44.07,SAN JACINTO DEL CAUCA,15693,SANTA ROSA DE VITERBO,BOYACÁ,44.07,SANTA ROSA DE VITERBO
"Turbaco , mayo 9 de 2023",TURBACO MAYO 9 DE 2023,TURBACO MAYO 9 DE 2023,TURBACO MAYO 9 DE 2023,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,13836,TURBACO,BOLÍVAR,48.28,20443,MANAURE BALCÓN DEL CESAR,CESAR,43.48,50110,BARRANCA DE UPÍA,META,42.11,TURBACO MAYO 9 DE 2023,,TURBACO MAYO 9 DE 2023,TURBACO MAYO 9 2023,PENDIENTE,,,,,,"mejor fuzzy insuficiente (53.85, margen 3.85)",13836,TURBACO,BOLÍVAR,53.85,TURBACO,52835,SAN ANDRÉS DE TUMACO,NARIÑO,46.15,SAN ANDRES DE TUMACO,05659,SAN JUAN DE URABÁ,ANTIOQUIA,44.44,SAN JUAN DE URABA
Turbaco FP2023002589,TURBACO FP2023002589,TURBACO FP2023002589,TURBACO FP2023002589,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,13836,TURBACO,BOLÍVAR,51.85,5837,TURBO,ANTIOQUIA,40.0,8421,LURUACO,ATLÁNTICO,37.04,TURBACO FP2023002589,,TURBACO FP2023002589,TURBACO FP2023002589,PENDIENTE,,,,,,"mejor fuzzy insuficiente (51.85, margen 11.85)",13836,TURBACO,BOLÍVAR,51.85,TURBACO,05837,TURBO,ANTIOQUIA,40.0,TURBO,19585,PURACÉ,CAUCA,38.46,PURACE
"UMBRÍA , RISARALDA",UMBRIA RISARALDA,UMBRIA RISARALDA,UMBRIA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,15842,ÚMBITA,BOYACÁ,83.33,15223,CUBARÁ,BOYACÁ,66.67,52227,CUMBAL,NARIÑO,66.67,UMBRIA RISARALDA,RISARALDA,UMBRIA,UMBRIA,PENDIENTE,,,,,,mejor fuzzy contradice departamento detectado,15842,ÚMBITA,BOYACÁ,83.33,UMBITA,66088,BELÉN DE UMBRÍA,RISARALDA,74.67,BELEN UMBRIA,08832,TUBARÁ,ATLÁNTICO,66.67,TUBARA
UMBRÍA RISARALDA,UMBRIA RISARALDA,UMBRIA RISARALDA,UMBRIA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,15842,ÚMBITA,BOYACÁ,83.33,15223,CUBARÁ,BOYACÁ,66.67,52227,CUMBAL,NARIÑO,66.67,UMBRIA RISARALDA,RISARALDA,UMBRIA,UMBRIA,PENDIENTE,,,,,,mejor fuzzy contradice departamento detectado,15842,ÚMBITA,BOYACÁ,83.33,UMBITA,66088,BELÉN DE UMBRÍA,RISARALDA,74.67,BELEN UMBRIA,08832,TUBARÁ,ATLÁNTICO,66.67,TUBARA
URRAO  ANTIOQUIA - COLOMBIA,URRAO ANTIOQUIA COLOMBIA,URRAO ANTIOQUIA COLOMBIA,URRAO COLOMBIA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,8573,PUERTO COLOMBIA,ATLÁNTICO,82.76,41206,COLOMBIA,HUILA,72.73,5842,URAMITA,ANTIOQUIA,61.14,URRAO ANTIOQUIA COLOMBIA,ANTIOQUIA,URRAO COLOMBIA,URRAO COLOMBIA,PENDIENTE,,,,,,mejor fuzzy contradice departamento detectado,08573,PUERTO COLOMBIA,ATLÁNTICO,82.76,PUERTO COLOMBIA,41206,COLOMBIA,HUILA,72.73,COLOMBIA,05890,YOLOMBÓ,ANTIOQUIA,65.14,YOLOMBO
VALLE DE GUAMUEZ,VALLE DE GUAMUEZ,VALLE DE GUAMUEZ,VALLE DE GUAMUEZ,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,86865,VALLE DEL GUAMUEZ,PUTUMAYO,96.97,68855,VALLE DE SAN JOSÉ,SANTANDER,66.67,73854,VALLE DE SAN JUAN,TOLIMA,66.67,VALLE DE GUAMUEZ,VALLE DEL CAUCA,DE GUAMUEZ,GUAMUEZ,PENDIENTE,,,,,,mejor fuzzy contradice departamento detectado,15296,GÁMEZA,BOYACÁ,76.92,GAMEZA,86865,VALLE DEL GUAMUEZ,PUTUMAYO,70.0,VALLE GUAMUEZ,73319,GUAMO,TOLIMA,66.67,GUAMO
VALLE DE GUAMUEZ PUTUMAYO,VALLE DE GUAMUEZ PUTUMAYO,VALLE DE GUAMUEZ PUTUMAYO,VALLE DE GUAMUEZ,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,86865,VALLE DEL GUAMUEZ,PUTUMAYO,100.0,68855,VALLE DE SAN JOSÉ,SANTANDER,66.67,73854,VALLE DE SAN JUAN,TOLIMA,66.67,VALLE DE GUAMUEZ PUTUMAYO,VALLE DEL CAUCA,DE GUAMUEZ PUTUMAYO,GUAMUEZ PUTUMAYO,PENDIENTE,,,,,,mejor fuzzy contradice departamento detectado,86865,VALLE DEL GUAMUEZ,PUTUMAYO,62.07,VALLE GUAMUEZ,05310,GÓMEZ PLATA,ANTIOQUIA,59.26,GOMEZ PLATA,52258,EL TABLÓN DE GÓMEZ,NARIÑO,57.14,TABLON GOMEZ
VALLE DEL GUAMUEZ ( LA HORMIGA ),VALLE DEL GUAMUEZ LA HORMIGA,VALLE DEL GUAMUEZ LA HORMIGA,VALLE DEL GUAMUEZ LA HORMIGA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,86865,VALLE DEL GUAMUEZ,PUTUMAYO,75.56,68855,VALLE DE SAN JOSÉ,SANTANDER,48.89,73854,VALLE DE SAN JUAN,TOLIMA,48.89,VALLE DEL GUAMUEZ LA HORMIGA,VALLE DEL CAUCA,DEL GUAMUEZ LA HORMIGA,GUAMUEZ HORMIGA,PENDIENTE,,,,,,mejor fuzzy contradice departamento detectado,86865,VALLE DEL GUAMUEZ,PUTUMAYO,64.29,VALLE GUAMUEZ,15296,GÁMEZA,BOYACÁ,57.14,GAMEZA,76403,LA VICTORIA,VALLE DEL CAUCA,54.15,LA VICTORIA
VALLE DEL GUAMUEZ LA HORMIGA PUTUMAYO,VALLE DEL GUAMUEZ LA HORMIGA PUTUMAYO,VALLE DEL GUAMUEZ LA HORMIGA PUTUMAYO,VALLE DEL GUAMUEZ LA HORMIGA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,86865,VALLE DEL GUAMUEZ,PUTUMAYO,79.56,68855,VALLE DE SAN JOSÉ,SANTANDER,48.89,73854,VALLE DE SAN JUAN,TOLIMA,48.89,VALLE DEL GUAMUEZ LA HORMIGA PUTUMAYO,VALLE DEL CAUCA,DEL GUAMUEZ LA HORMIGA PUTUMAYO,GUAMUEZ HORMIGA PUTUMAYO,PENDIENTE,,,,,,mejor fuzzy contradice departamento detectado,86571,PUERTO GUZMÁN,PUTUMAYO,54.05,PUERTO GUZMAN,86573,PUERTO LEGUÍZAMO,PUTUMAYO,50.0,PUERTO LEGUIZAMO,52835,SAN ANDRÉS DE TUMACO,NARIÑO,48.78,SAN ANDRES TUMACO
VALLEDUPAR - CESAR No. 1451 Piso 4 ° Edificio Milenium,VALLEDUPAR CESAR NO 1451 PISO 4 EDIFICIO MILENIUM,VALLEDUPAR CESAR NO 1451 PISO 4 EDIFICIO MILENIUM,VALLEDUPAR NO 1451 PISO 4 EDIFICIO MILENIUM,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,20001,VALLEDUPAR,CESAR,41.74,68855,VALLE DE SAN JOSÉ,SANTANDER,36.67,5664,SAN PEDRO DE LOS MILAGROS,ANTIOQUIA,35.29,VALLEDUPAR CESAR NO 1451 PISO 4 EDIFICIO MILENIUM,CESAR,VALLEDUPAR NO 1451 PISO 4 EDIFICIO MILENIUM,VALLEDUPAR 1451 PISO 4 EDIFICIO MILENIUM,PENDIENTE,,,,,,texto demasiado largo para autoaprobación segura,20001,VALLEDUPAR,CESAR,48.0,VALLEDUPAR,20400,LA JAGUA DE IBIRICO,CESAR,41.9,LA JAGUA DE IBIRICO,85325,SAN LUIS DE PALENQUE,CASANARE,40.0,SAN LUIS DE PALENQUE
VALLEDUPAR 2023-6896,VALLEDUPAR 2023 6896,VALLEDUPAR 2023 6896,VALLEDUPAR 2023 6896,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,20001,VALLEDUPAR,CESAR,66.67,68855,VALLE DE SAN JOSÉ,SANTANDER,43.24,73854,VALLE DE SAN JUAN,TOLIMA,43.24,VALLEDUPAR 2023 6896,,VALLEDUPAR 2023 6896,VALLEDUPAR 2023 6896,PENDIENTE,,,,,,"mejor fuzzy insuficiente (66.67, margen 23.42)",20001,VALLEDUPAR,CESAR,66.67,VALLEDUPAR,68855,VALLE DE SAN JOSÉ,SANTANDER,41.18,VALLE SAN JOSE,73854,VALLE DE SAN JUAN,TOLIMA,41.18,VALLE SAN JUAN
VALLEDUPAR CESAR Palacio de Justicia 5 ° Piso Calle 14 Carrera 14,VALLEDUPAR CESAR PALACIO DE JUSTICIA 5 PISO CALLE 14 CARRERA 14,VALLEDUPAR CESAR PALACIO DE JUSTICIA 5 PISO CALLE 14 CARRERA 14,VALLEDUPAR PALACIO DE JUSTICIA 5 PISO CALLE 14 CARRERA 14,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,13655,SAN JACINTO DEL CAUCA,BOLÍVAR,35.9,73148,CARMEN DE APICALÁ,TOLIMA,35.14,68524,PALMAS DEL SOCORRO,SANTANDER,34.67,VALLEDUPAR CESAR PALACIO DE JUSTICIA 5 PISO CALLE 14 CARRERA 14,CESAR,VALLEDUPAR PALACIO DE JUSTICIA 5 PISO CALLE 14 CARRERA 14,VALLEDUPAR PALACIO JUSTICIA 5 PISO CALLE 14 CARRERA 14,PENDIENTE,,,,,,texto demasiado largo para autoaprobación segura,20443,MANAURE BALCÓN DEL CESAR,CESAR,41.33,MANAURE BALCON DEL CESAR,44420,LA JAGUA DEL PILAR,LA GUAJIRA,38.89,LA JAGUA DEL PILAR,13655,SAN JACINTO DEL CAUCA,BOLÍVAR,37.33,SAN JACINTO DEL CAUCA
"VALLEDUPAR La Gloria Cesar ,",VALLEDUPAR LA GLORIA CESAR,VALLEDUPAR LA GLORIA CESAR,VALLEDUPAR LA GLORIA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,20001,VALLEDUPAR,CESAR,70.67,20383,LA GLORIA,CESAR,66.07,86865,VALLE DEL GUAMUEZ,PUTUMAYO,54.05,VALLEDUPAR LA GLORIA CESAR,CESAR,VALLEDUPAR LA GLORIA,VALLEDUPAR GLORIA,PENDIENTE,,,,,,"mejor fuzzy insuficiente (82.07, margen 4.84)",20001,VALLEDUPAR,CESAR,82.07,VALLEDUPAR,20383,LA GLORIA,CESAR,77.23,LA GLORIA,19845,VILLA RICA,CAUCA,59.26,VILLA RICA
VALLEDUPAR SMTTV / 8796,VALLEDUPAR SMTTV 8796,VALLEDUPAR SMTTV 8796,VALLEDUPAR SMTTV 8796,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,20001,VALLEDUPAR,CESAR,64.52,68855,VALLE DE SAN JOSÉ,SANTANDER,47.37,73854,VALLE DE SAN JUAN,TOLIMA,47.37,VALLEDUPAR SMTTV 8796,,VALLEDUPAR SMTTV 8796,VALLEDUPAR SMTTV 8796,PENDIENTE,,,,,,"mejor fuzzy insuficiente (64.52, margen 17.15)",20001,VALLEDUPAR,CESAR,64.52,VALLEDUPAR,68855,VALLE DE SAN JOSÉ,SANTANDER,45.71,VALLE SAN JOSE,73854,VALLE DE SAN JUAN,TOLIMA,45.71,VALLE SAN JUAN
VALLEDU´PAR,VALLEDU PAR,VALLEDU PAR,VALLEDU PAR,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,20001,VALLEDUPAR,CESAR,95.24,68855,VALLE DE SAN JOSÉ,SANTANDER,57.14,73854,VALLE DE SAN JUAN,TOLIMA,57.14,VALLEDU PAR,,VALLEDU PAR,VALLEDU PAR,PENDIENTE,,,,,,"mejor fuzzy insuficiente (95.24, margen 36.90)",20001,VALLEDUPAR,CESAR,66.67,VALLEDUPAR,08520,PALMAR DE VARELA,ATLÁNTICO,58.33,PALMAR VARELA,86865,VALLE DEL GUAMUEZ,PUTUMAYO,58.33,VALLE GUAMUEZ
VIILA DEL ROSARIO,VIILA DEL ROSARIO,VIILA DEL ROSARIO,VIILA DEL ROSARIO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,54874,VILLA DEL ROSARIO,NORTE DE SANTANDER,94.12,13030,ALTOS DEL ROSARIO,BOLÍVAR,76.47,52256,EL ROSARIO,NARIÑO,74.07,VIILA DEL ROSARIO,,VIILA DEL ROSARIO,VIILA ROSARIO,PENDIENTE,,,,,,"mejor fuzzy insuficiente (92.31, margen 14.05)",54874,VILLA DEL ROSARIO,NORTE DE SANTANDER,92.31,VILLA ROSARIO,52256,EL ROSARIO,NARIÑO,70.0,ROSARIO,54871,VILLA CARO,NORTE DE SANTANDER,69.57,VILLA CARO
