valor_original,valor_normalizado,raw_norm,stripped,codigo_dane_sugerido,nombre_dane_sugerido,departamento_sugerido,metodo_nuevo,confianza_nueva,estado_revision,motivo,top_1_codigo,top_1_nombre,top_1_departamento,top_1_score_nuevo,top_2_codigo,top_2_nombre,top_2_departamento,top_2_score_nuevo,top_3_codigo,top_3_nombre,top_3_departamento,top_3_score_nuevo
SANTA LUCIA,SANTA LUCIA,SANTA LUCIA,SANTA LUCIA,8675,SANTA LUCÍA,ATLÁNTICO,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
SANTA LUCIA ATLANTICO,SANTA LUCIA ATLANTICO,SANTA LUCIA ATLANTICO,SANTA LUCIA,8675,SANTA LUCÍA,ATLÁNTICO,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
SANTA LUCIA- ATLANTICO,SANTA LUCIA ATLANTICO,SANTA LUCIA ATLANTICO,SANTA LUCIA,8675,SANTA LUCÍA,ATLÁNTICO,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
SANTA LUCÍA - ATLÁNTICO,SANTA LUCIA ATLANTICO,SANTA LUCIA ATLANTICO,SANTA LUCIA,8675,SANTA LUCÍA,ATLÁNTICO,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
SANTA MARIA - HUILA,SANTA MARIA HUILA,SANTA MARIA HUILA,SANTA MARIA,41676,SANTA MARÍA,HUILA,exact,97.00,AUTO_APROBADO,nombre ambiguo resuelto por departamento explicito en el texto,,,,,,,,,,,,
SANTA MARIA BOYACA,SANTA MARIA BOYACA,SANTA MARIA BOYACA,SANTA MARIA,15690,SANTA MARÍA,BOYACÁ,exact,97.00,AUTO_APROBADO,nombre ambiguo resuelto por departamento explicito en el texto,,,,,,,,,,,,
SANTA MARIA HUILA,SANTA MARIA HUILA,SANTA MARIA HUILA,SANTA MARIA,41676,SANTA MARÍA,HUILA,exact,97.00,AUTO_APROBADO,nombre ambiguo resuelto por departamento explicito en el texto,,,,,,,,,,,,
SANTA MARTA  HUILA,SANTA MARTA HUILA,SANTA MARTA HUILA,SANTA MARTA,47001,SANTA MARTA,MAGDALENA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
SANTA MARTA - MAGDALENA,SANTA MARTA MAGDALENA,SANTA MARTA MAGDALENA,SANTA MARTA,47001,SANTA MARTA,MAGDALENA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
SANTA MARTA - MAGDALENA .,SANTA MARTA MAGDALENA,SANTA MARTA MAGDALENA,SANTA MARTA,47001,SANTA MARTA,MAGDALENA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
SANTA MARTA magdalena,SANTA MARTA MAGDALENA,SANTA MARTA MAGDALENA,SANTA MARTA,47001,SANTA MARTA,MAGDALENA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
SANTA MARTA – MAGDALENA,SANTA MARTA MAGDALENA,SANTA MARTA MAGDALENA,SANTA MARTA,47001,SANTA MARTA,MAGDALENA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
"SANTA MARTA, MAGDALENA",SANTA MARTA MAGDALENA,SANTA MARTA MAGDALENA,SANTA MARTA,47001,SANTA MARTA,MAGDALENA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
SANTA MARTA- MAGDALENA,SANTA MARTA MAGDALENA,SANTA MARTA MAGDALENA,SANTA MARTA,47001,SANTA MARTA,MAGDALENA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
SANTA MARTA.,SANTA MARTA,SANTA MARTA,SANTA MARTA,47001,SANTA MARTA,MAGDALENA,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
SANTA ROSA   DE CABAL,SANTA ROSA DE CABAL,SANTA ROSA DE CABAL,SANTA ROSA DE CABAL,66682,SANTA ROSA DE CABAL,RISARALDA,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
SANTA ROSA  DE CABAL,SANTA ROSA DE CABAL,SANTA ROSA DE CABAL,SANTA ROSA DE CABAL,66682,SANTA ROSA DE CABAL,RISARALDA,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
SANTA ROSA  DEL SUR,SANTA ROSA DEL SUR,SANTA ROSA DEL SUR,SANTA ROSA DEL SUR,13688,SANTA ROSA DEL SUR,BOLÍVAR,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
SANTA ROSA BOLIVAR,SANTA ROSA BOLIVAR,SANTA ROSA BOLIVAR,SANTA ROSA,13683,SANTA ROSA,BOLÍVAR,exact,97.00,AUTO_APROBADO,nombre ambiguo resuelto por departamento explicito en el texto,,,,,,,,,,,,
SANTA ROSA CAUCA,SANTA ROSA CAUCA,SANTA ROSA CAUCA,SANTA ROSA,19701,SANTA ROSA,CAUCA,exact,97.00,AUTO_APROBADO,nombre ambiguo resuelto por departamento explicito en el texto,,,,,,,,,,,,
"SANTA ROSA DE CABAL , RISARALDA",SANTA ROSA DE CABAL RISARALDA,SANTA ROSA DE CABAL RISARALDA,SANTA ROSA DE CABAL,66682,SANTA ROSA DE CABAL,RISARALDA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
SANTA ROSA DE CABAL -,SANTA ROSA DE CABAL,SANTA ROSA DE CABAL,SANTA ROSA DE CABAL,66682,SANTA ROSA DE CABAL,RISARALDA,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
SANTA ROSA DE CABAL - RISARALDA,SANTA ROSA DE CABAL RISARALDA,SANTA ROSA DE CABAL RISARALDA,SANTA ROSA DE CABAL,66682,SANTA ROSA DE CABAL,RISARALDA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
SANTA ROSA DE CABAL - – RISARALDA,SANTA ROSA DE CABAL RISARALDA,SANTA ROSA DE CABAL RISARALDA,SANTA ROSA DE CABAL,66682,SANTA ROSA DE CABAL,RISARALDA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
SANTA ROSA DE CABAL RISARALDA,SANTA ROSA DE CABAL RISARALDA,SANTA ROSA DE CABAL RISARALDA,SANTA ROSA DE CABAL,66682,SANTA ROSA DE CABAL,RISARALDA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
SANTA ROSA DE CABAL-RISARALDA,SANTA ROSA DE CABAL RISARALDA,SANTA ROSA DE CABAL RISARALDA,SANTA ROSA DE CABAL,66682,SANTA ROSA DE CABAL,RISARALDA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
SANTA ROSA DE CABAL–RISARALDA,SANTA ROSA DE CABAL RISARALDA,SANTA ROSA DE CABAL RISARALDA,SANTA ROSA DE CABAL,66682,SANTA ROSA DE CABAL,RISARALDA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
SANTA ROSA DE VITERBO,SANTA ROSA DE VITERBO,SANTA ROSA DE VITERBO,SANTA ROSA DE VITERBO,15693,SANTA ROSA DE VITERBO,BOYACÁ,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
SANTA ROSA DE VITERBO BOYACÁ,SANTA ROSA DE VITERBO BOYACA,SANTA ROSA DE VITERBO BOYACA,SANTA ROSA DE VITERBO,15693,SANTA ROSA DE VITERBO,BOYACÁ,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
SANTA ROSA DEL SUR,SANTA ROSA DEL SUR,SANTA ROSA DEL SUR,SANTA ROSA DEL SUR,13688,SANTA ROSA DEL SUR,BOLÍVAR,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
SANTA ROSA DEL SUR - BOLÍVAR,SANTA ROSA DEL SUR BOLIVAR,SANTA ROSA DEL SUR BOLIVAR,SANTA ROSA DEL SUR,13688,SANTA ROSA DEL SUR,BOLÍVAR,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
SANTA ROSA DEL SUR – BOLÍVAR,SANTA ROSA DEL SUR BOLIVAR,SANTA ROSA DEL SUR BOLIVAR,SANTA ROSA DEL SUR,13688,SANTA ROSA DEL SUR,BOLÍVAR,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
SANTA ROSA DEL SUR- BOLÍVAR,SANTA ROSA DEL SUR BOLIVAR,SANTA ROSA DEL SUR BOLIVAR,SANTA ROSA DEL SUR,13688,SANTA ROSA DEL SUR,BOLÍVAR,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
SANTANA - BOYACÁ,SANTANA BOYACA,SANTANA BOYACA,SANTANA,15686,SANTANA,BOYACÁ,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
SANTANDER DE QUILICHAO,SANTANDER DE QUILICHAO,SANTANDER DE QUILICHAO,DE QUILICHAO,19698,SANTANDER DE QUILICHAO,CAUCA,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
SANTIAGO DE CALI - VALLE DEL CAUCA,SANTIAGO DE CALI VALLE DEL CAUCA,SANTIAGO DE CALI VALLE DEL CAUCA,SANTIAGO DE CALI,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
"SANTIAGO DE CALI, VALLE DEL CAUCA",SANTIAGO DE CALI VALLE DEL CAUCA,SANTIAGO DE CALI VALLE DEL CAUCA,SANTIAGO DE CALI,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
SANTIAGO DE TOLU,SANTIAGO DE TOLU,SANTIAGO DE TOLU,SANTIAGO DE TOLU,70820,SANTIAGO DE TOLÚ,SUCRE,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
SANTIAGO DE TOLU SUCRE,SANTIAGO DE TOLU SUCRE,SANTIAGO DE TOLU SUCRE,SANTIAGO DE TOLU,70820,SANTIAGO DE TOLÚ,SUCRE,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
SANTIAGO PUTUMAYO,SANTIAGO PUTUMAYO,SANTIAGO PUTUMAYO,SANTIAGO,86760,SANTIAGO,PUTUMAYO,exact,97.00,AUTO_APROBADO,nombre ambiguo resuelto por departamento explicito en el texto,,,,,,,,,,,,
SANTO DOMINGO ANTIOQUIA,SANTO DOMINGO ANTIOQUIA,SANTO DOMINGO ANTIOQUIA,SANTO DOMINGO,5690,SANTO DOMINGO,ANTIOQUIA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
SANTO TOMAS,SANTO TOMAS,SANTO TOMAS,SANTO TOMAS,8685,SANTO TOMÁS,ATLÁNTICO,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
SANTO TOMÁS - ATLANTICO,SANTO TOMAS ATLANTICO,SANTO TOMAS ATLANTICO,SANTO TOMAS,8685,SANTO TOMÁS,ATLÁNTICO,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
SANTUARIO,SANTUARIO,SANTUARIO,SANTUARIO,66687,SANTUARIO,RISARALDA,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
SANTUARIO - RISARALDA,SANTUARIO RISARALDA,SANTUARIO RISARALDA,SANTUARIO,66687,SANTUARIO,RISARALDA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
SANTUARIO RISARALDA,SANTUARIO RISARALDA,SANTUARIO RISARALDA,SANTUARIO,66687,SANTUARIO,RISARALDA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
SANTUARIO-ANTIOQUIA,SANTUARIO ANTIOQUIA,SANTUARIO ANTIOQUIA,SANTUARIO,66687,SANTUARIO,RISARALDA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
SARAVENA,SARAVENA,SARAVENA,SARAVENA,81736,SARAVENA,ARAUCA,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
SARAVENA ARAUCA,SARAVENA ARAUCA,SARAVENA ARAUCA,SARAVENA,81736,SARAVENA,ARAUCA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
SARAVENA-ARAUCA,SARAVENA ARAUCA,SARAVENA ARAUCA,SARAVENA,81736,SARAVENA,ARAUCA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
SASAIMA,SASAIMA,SASAIMA,SASAIMA,25718,SASAIMA,CUNDINAMARCA,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
SATIVASUR,SATIVASUR,SATIVASUR,SATIVASUR,15723,SATIVASUR,BOYACÁ,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
SEGOVIA - ANTIOQUIA,SEGOVIA ANTIOQUIA,SEGOVIA ANTIOQUIA,SEGOVIA,5736,SEGOVIA,ANTIOQUIA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
SEGOVIA ANTIOQUIA,SEGOVIA ANTIOQUIA,SEGOVIA ANTIOQUIA,SEGOVIA,5736,SEGOVIA,ANTIOQUIA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
SESQUILE,SESQUILE,SESQUILE,SESQUILE,25736,SESQUILÉ,CUNDINAMARCA,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
SESQUILE-CUNDINAMARCA,SESQUILE CUNDINAMARCA,SESQUILE CUNDINAMARCA,SESQUILE,25736,SESQUILÉ,CUNDINAMARCA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
SESQUILÉ CUNDINAMARCA,SESQUILE CUNDINAMARCA,SESQUILE CUNDINAMARCA,SESQUILE,25736,SESQUILÉ,CUNDINAMARCA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
SEVILLA,SEVILLA,SEVILLA,SEVILLA,76736,SEVILLA,VALLE DEL CAUCA,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
"SEVILLA , VALLE DEL CAUCA",SEVILLA VALLE DEL CAUCA,SEVILLA VALLE DEL CAUCA,SEVILLA,76736,SEVILLA,VALLE DEL CAUCA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
SEVILLA VALLE DEL CAUCA,SEVILLA VALLE DEL CAUCA,SEVILLA VALLE DEL CAUCA,SEVILLA,76736,SEVILLA,VALLE DEL CAUCA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
"SEVILLA, VALLE DEL CAUCA",SEVILLA VALLE DEL CAUCA,SEVILLA VALLE DEL CAUCA,SEVILLA,76736,SEVILLA,VALLE DEL CAUCA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
SEVILLA-VALLE DEL CAUCA,SEVILLA VALLE DEL CAUCA,SEVILLA VALLE DEL CAUCA,SEVILLA,76736,SEVILLA,VALLE DEL CAUCA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
SIBATE,SIBATE,SIBATE,SIBATE,25740,SIBATÉ,CUNDINAMARCA,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
SIBATE CUNDINAMARCA,SIBATE CUNDINAMARCA,SIBATE CUNDINAMARCA,SIBATE,25740,SIBATÉ,CUNDINAMARCA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
SIBATÉ - CUNDINAMARCA,SIBATE CUNDINAMARCA,SIBATE CUNDINAMARCA,SIBATE,25740,SIBATÉ,CUNDINAMARCA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
SIBUNDOY - PUTUMAYO,SIBUNDOY PUTUMAYO,SIBUNDOY PUTUMAYO,SIBUNDOY,86749,SIBUNDOY,PUTUMAYO,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
SIBUNDOY PUTUMAYO,SIBUNDOY PUTUMAYO,SIBUNDOY PUTUMAYO,SIBUNDOY,86749,SIBUNDOY,PUTUMAYO,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
SIBUNDOY – PUTUMAYO,SIBUNDOY PUTUMAYO,SIBUNDOY PUTUMAYO,SIBUNDOY,86749,SIBUNDOY,PUTUMAYO,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
SILOS,SILOS,SILOS,SILOS,54743,SILOS,NORTE DE SANTANDER,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
SILVANIA,SILVANIA,SILVANIA,SILVANIA,25743,SILVANIA,CUNDINAMARCA,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
SILVANIA  CUNDINAMARCA,SILVANIA CUNDINAMARCA,SILVANIA CUNDINAMARCA,SILVANIA,25743,SILVANIA,CUNDINAMARCA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
SILVANIA - CUNDINAMARCA,SILVANIA CUNDINAMARCA,SILVANIA CUNDINAMARCA,SILVANIA,25743,SILVANIA,CUNDINAMARCA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
SILVANIA CUNDINAMARCA,SILVANIA CUNDINAMARCA,SILVANIA CUNDINAMARCA,SILVANIA,25743,SILVANIA,CUNDINAMARCA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
SILVANIA-CUNDINAMARCA,SILVANIA CUNDINAMARCA,SILVANIA CUNDINAMARCA,SILVANIA,25743,SILVANIA,CUNDINAMARCA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
SILVIA CAUCA,SILVIA CAUCA,SILVIA CAUCA,SILVIA,19743,SILVIA,CAUCA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
SIMACOTA - SANTANDER,SIMACOTA SANTANDER,SIMACOTA SANTANDER,SIMACOTA,68745,SIMACOTA,SANTANDER,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
SIMACOTA SANTANDER,SIMACOTA SANTANDER,SIMACOTA SANTANDER,SIMACOTA,68745,SIMACOTA,SANTANDER,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
SIMIJACA CUNDINAMARCA,SIMIJACA CUNDINAMARCA,SIMIJACA CUNDINAMARCA,SIMIJACA,25745,SIMIJACA,CUNDINAMARCA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
SIMITI  BOLIVAR,SIMITI BOLIVAR,SIMITI BOLIVAR,SIMITI,13744,SIMITÍ,BOLÍVAR,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
SIMITI- BOLIVAR,SIMITI BOLIVAR,SIMITI BOLIVAR,SIMITI,13744,SIMITÍ,BOLÍVAR,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
SIMITI-BOLIVAR,SIMITI BOLIVAR,SIMITI BOLIVAR,SIMITI,13744,SIMITÍ,BOLÍVAR,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
SIMITÍ - BOLÍVAR,SIMITI BOLIVAR,SIMITI BOLIVAR,SIMITI,13744,SIMITÍ,BOLÍVAR,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
SIMITÍ BOLÍVAR,SIMITI BOLIVAR,SIMITI BOLIVAR,SIMITI,13744,SIMITÍ,BOLÍVAR,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
SINCELEJO,SINCELEJO,SINCELEJO,SINCELEJO,70001,SINCELEJO,SUCRE,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
SINCELEJO - SUCRE,SINCELEJO SUCRE,SINCELEJO SUCRE,SINCELEJO,70001,SINCELEJO,SUCRE,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
SINCELEJO SUCRE,SINCELEJO SUCRE,SINCELEJO SUCRE,SINCELEJO,70001,SINCELEJO,SUCRE,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
SINCELEJO – SUCRE,SINCELEJO SUCRE,SINCELEJO SUCRE,SINCELEJO,70001,SINCELEJO,SUCRE,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
SINCELEJO- SUCRE,SINCELEJO SUCRE,SINCELEJO SUCRE,SINCELEJO,70001,SINCELEJO,SUCRE,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
SITIONUEVO,SITIONUEVO,SITIONUEVO,SITIONUEVO,47745,SITIONUEVO,MAGDALENA,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
SITIONUEVO - MAGDALENA,SITIONUEVO MAGDALENA,SITIONUEVO MAGDALENA,SITIONUEVO,47745,SITIONUEVO,MAGDALENA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
SITIONUEVO MAGDALENA,SITIONUEVO MAGDALENA,SITIONUEVO MAGDALENA,SITIONUEVO,47745,SITIONUEVO,MAGDALENA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
SITIONUEVO-MAGDALENA,SITIONUEVO MAGDALENA,SITIONUEVO MAGDALENA,SITIONUEVO,47745,SITIONUEVO,MAGDALENA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
SOACHA,SOACHA,SOACHA,SOACHA,25754,SOACHA,CUNDINAMARCA,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
SOACHA  BOYACA,SOACHA BOYACA,SOACHA BOYACA,SOACHA,25754,SOACHA,CUNDINAMARCA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
SOACHA - CUNDINAMARCA,SOACHA CUNDINAMARCA,SOACHA CUNDINAMARCA,SOACHA,25754,SOACHA,CUNDINAMARCA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
SOACHA CUNDINAMARCA,SOACHA CUNDINAMARCA,SOACHA CUNDINAMARCA,SOACHA,25754,SOACHA,CUNDINAMARCA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
SOACHA – - CUNDINAMARCA,SOACHA CUNDINAMARCA,SOACHA CUNDINAMARCA,SOACHA,25754,SOACHA,CUNDINAMARCA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
SOACHA – CUNDINAMARCA,SOACHA CUNDINAMARCA,SOACHA CUNDINAMARCA,SOACHA,25754,SOACHA,CUNDINAMARCA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
"SOACHA, CUNDINAMARCA",SOACHA CUNDINAMARCA,SOACHA CUNDINAMARCA,SOACHA,25754,SOACHA,CUNDINAMARCA,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
SOATA,SOATA,SOATA,SOATA,15753,SOATÁ,BOYACÁ,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
SOATA - BOYACÁ,SOATA BOYACA,SOATA BOYACA,SOATA,15753,SOATÁ,BOYACÁ,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
SOATA BOYACÁ,SOATA BOYACA,SOATA BOYACA,SOATA,15753,SOATÁ,BOYACÁ,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
"SOCHA , CUNDINAMARCA",SOCHA CUNDINAMARCA,SOCHA CUNDINAMARCA,SOCHA,15757,SOCHA,BOYACÁ,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
"SOCHA ,BOYACA",SOCHA BOYACA,SOCHA BOYACA,SOCHA,15757,SOCHA,BOYACÁ,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
SOCHA - BOYACÁ,SOCHA BOYACA,SOCHA BOYACA,SOCHA,15757,SOCHA,BOYACÁ,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
SOCHA BOYACA,SOCHA BOYACA,SOCHA BOYACA,SOCHA,15757,SOCHA,BOYACÁ,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
"SOCHA, BOYACA",SOCHA BOYACA,SOCHA BOYACA,SOCHA,15757,SOCHA,BOYACÁ,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
SOCORRO,SOCORRO,SOCORRO,SOCORRO,68755,SOCORRO,SANTANDER,exact,100.00,AUTO_APROBADO,coincidencia exacta con municipio DANE unico,,,,,,,,,,,,
SOCORRO  SANTANDER,SOCORRO SANTANDER,SOCORRO SANTANDER,SOCORRO,68755,SOCORRO,SANTANDER,exact,99.00,AUTO_APROBADO,coincidencia exacta tras limpiar contexto/departamento,,,,,,,,,,,,
