nombre_normalizado,match,nombre_oficial,tipo,fuente,municipio,departamento,sector,estado
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES DEL CIRCUITO DE EJECUCION DE SENTENCIAS,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES DEL CIRCUITO DE EJECUCION DE SENTENCIAS DE,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES DEL CIRCUITO DE EJECUCION DE SENTENCIAS DE BARRANQUILLA,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES DEL CIRCUITO DE EJECUCION DE SENTENCIAS DE BOGOTA,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES DEL CIRCUITO DE EJECUCION DE SENTENCIAS DE BOGOTA DC,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES DEL CIRCUITO DE EJECUCION DE SENTENCIAS DE BUCARAMANGA,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES DEL CIRCUITO DE EJECUCION DE SENTENCIAS DE BUCATAMANGA,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES DEL CIRCUITO DE EJECUCION DE SENTENCIAS DE CALI,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES DEL CIRCUITO DE EJECUCION DE SENTENCIAS DE CALI ZENIDES BUSTOS LOURIDO,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES DEL CIRCUITO DE EJECUCION DE SENTENCIAS DE CALII,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES DEL CIRCUITO DE EJECUCION DE SENTENCIAS DE MEDELLIN,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES DEL CIRCUITO DE EJECUCION DE SENTENCIASCOM,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES DEL DE EJECUCION DE SENTENCIAS DE CALI,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES JUDICATURA MUNICIPALES DE EJECUCION DE SENTENCIAS DE BOGOTA DC,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES JUZGADO 18 CIVIL MUNICIPAL DE EJECUCION DE SENTENCIAS DE BOGOTA,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES MMMUNICIPALES DE EJECUCION DE SENTENCIAS DE BOGOTA DC,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES MUNICIPALES,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES MUNICIPALES DE DE EJECUCION DE SENTENCIAS BOGOTA DC,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES MUNICIPALES DE EJECUCION,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES MUNICIPALES DE EJECUCION DE BOGOTA DC,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES MUNICIPALES DE EJECUCION DE DE BOGOTA DC,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES MUNICIPALES DE EJECUCION DE SENTENCIA,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES MUNICIPALES DE EJECUCION DE SENTENCIA DE BARRANQUILLA,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES MUNICIPALES DE EJECUCION DE SENTENCIAS,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES MUNICIPALES DE EJECUCION DE SENTENCIAS ANDRES FELIPE LEON CASTANEDA,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES MUNICIPALES DE EJECUCION DE SENTENCIAS BOGOTA DC,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES MUNICIPALES DE EJECUCION DE SENTENCIAS BUCARAMANGA,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES MUNICIPALES DE EJECUCION DE SENTENCIAS D,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES MUNICIPALES DE EJECUCION DE SENTENCIAS DE,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES MUNICIPALES DE EJECUCION DE SENTENCIAS DE BARRANQUILA,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES MUNICIPALES DE EJECUCION DE SENTENCIAS DE BARRANQUILLA,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES MUNICIPALES DE EJECUCION DE SENTENCIAS DE BOGOTA,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES MUNICIPALES DE EJECUCION DE SENTENCIAS DE BOGOTA D,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES MUNICIPALES DE EJECUCION DE SENTENCIAS DE BOGOTA D C,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES MUNICIPALES DE EJECUCION DE SENTENCIAS DE BOGOTA DC,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES MUNICIPALES DE EJECUCION DE SENTENCIAS DE BOGOTA DC 101,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES MUNICIPALES DE EJECUCION DE SENTENCIAS DE BOGOTA DC ANDRES FELIPE LEON CASTANEDA,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES MUNICIPALES DE EJECUCION DE SENTENCIAS DE BOGOTA DC CIELO JULIETH GUTIERREZ GONZALEZ,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES MUNICIPALES DE EJECUCION DE SENTENCIAS DE BOGOTA DC CIVIL MUNICIPAL DE EJECUCION,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES MUNICIPALES DE EJECUCION DE SENTENCIAS DE BOGOTA DC DE EJECUCION,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES MUNICIPALES DE EJECUCION DE SENTENCIAS DE BOGOTA DC DIANA PAOLA CARDENAS LOPEZ,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES MUNICIPALES DE EJECUCION DE SENTENCIAS DE BOGOTA DC DPW,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES MUNICIPALES DE EJECUCION DE SENTENCIAS DE BOGOTA DC I,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES MUNICIPALES DE EJECUCION DE SENTENCIAS DE BOGOTA DC JUZGADO 09,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES MUNICIPALES DE EJECUCION DE SENTENCIAS DE BOGOTA DC JUZGADO 10,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES MUNICIPALES DE EJECUCION DE SENTENCIAS DE BOGOTA DC JUZGADO 18,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES MUNICIPALES DE EJECUCION DE SENTENCIAS DE BOGOTA DC JUZGADO 9,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES MUNICIPALES DE EJECUCION DE SENTENCIAS DE BOGOTA DC JUZGADO QUINTO,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES MUNICIPALES DE EJECUCION DE SENTENCIAS DE BOGOTA DC LILIANA GRACIELA DAZA DIAZ,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES MUNICIPALES DE EJECUCION DE SENTENCIAS DE BOGOTA DC MA MIGUEL ANGEL ZORLA 10 TINIVERSIT,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES MUNICIPALES DE EJECUCION DE SENTENCIAS DE BOGOTA DC MARIA ISABEL BOTERO OSPINA,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES MUNICIPALES DE EJECUCION DE SENTENCIAS DE BOGOTA DC MIGUEL ANGEL ZORRILLA,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES MUNICIPALES DE EJECUCION DE SENTENCIAS DE BOGOTA DC MIGUEL ANGEL ZORRILLA SALAZAR,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES MUNICIPALES DE EJECUCION DE SENTENCIAS DE BOGOTA DC MUNICIPAL DE EJECUCIO,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES MUNICIPALES DE EJECUCION DE SENTENCIAS DE BOGOTA DC MUNICIPAL DE EJECUCION,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES MUNICIPALES DE EJECUCION DE SENTENCIAS DE BOGOTA DC MUNICIPAL DE EJECUCION DE BOGOTA,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES MUNICIPALES DE EJECUCION DE SENTENCIAS DE BOGOTA DC MUNICIPAL DE EJECUCION SENTENCIAS DE BOGOTA,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES MUNICIPALES DE EJECUCION DE SENTENCIAS DE BOGOTA DC PROFESIONAL UNIVERSITARIO,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES MUNICIPALES DE EJECUCION DE SENTENCIAS DE BOGOTA DC TI,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES MUNICIPALES DE EJECUCION DE SENTENCIAS DE BOGOTA DC TOPO,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES MUNICIPALES DE EJECUCION DE SENTENCIAS DE BOGOTA DC YELIS YAEL TIRADO MAESTRE,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES MUNICIPALES DE EJECUCION DE SENTENCIAS DE BOGOTA DCJUZGADO 03 CIVIL MUNICIPAL DE EJECUCION,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES MUNICIPALES DE EJECUCION DE SENTENCIAS DE BOGOTA DCJUZGADO 07 CIVIL MUNICIPAL DE EJECUCION,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES MUNICIPALES DE EJECUCION DE SENTENCIAS DE BOGOTA DCJUZGADO 07 CIVIL MUNICIPAL DE EJECUCION DE SENTENCIAS DE BOGOTA DC,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES MUNICIPALES DE EJECUCION DE SENTENCIAS DE BOGOTA JUZGADO 10,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES MUNICIPALES DE EJECUCION DE SENTENCIAS DE BOGOTA JUZGADO 12 CIVIL MUNICIPAL DE EJECUCION,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES MUNICIPALES DE EJECUCION DE SENTENCIAS DE BTA DC,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES MUNICIPALES DE EJECUCION DE SENTENCIAS DE CALI VALLE,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES MUNICIPALES DE EJECUCION DE SENTENCIAS DE CALI VALLE DEL CAUCA,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES MUNICIPALES DE EJECUCION DE SENTENCIAS DE DC,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES MUNICIPALES DE EJECUCION DE SENTENCIAS DE JUZGADO 3 CIVIL BTA,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES MUNICIPALES DE EJECUCION DE SENTENCIAS DE MANIZALES,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES MUNICIPALES DE EJECUCION DE SENTENCIAS DE MANIZALES OECM,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES MUNICIPALES DE EJECUCION DE SENTENCIAS DE MANIZALEZ,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES MUNICIPALES DE EJECUCION DE SENTENCIAS DE MEDELLIN,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES MUNICIPALES DE EJECUCION DE SENTENCIAS JUZGADO 10 CIVIL MPAL,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES MUNICIPALES DE EJECUCION SENTENCIAS DE BOGOTA DC,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES MUNICIPALES DE EJECUCION Y SENTENCIA DE BARRANQUILLA,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES MUNICIPALES DE EJECUCIPON DE SENTENCIAS DE MANIZALES,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES MUNICIPALES DE JECUCION DE SENTENCIAS DE BOGOTA DC,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES MUNICIPALES EJECUCION DE SENTENCIAS BUCARAMANGA,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES MUNICIPALES EJECUCION DE SENTENCIAS DE BOGOTA DC,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES MUNICIPALES OFICINA DE DE EJECUCION DE SENTENCIAS DE MANIZALES,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS CIVILES Y MUNICIPALES DE EJECUCION DE SENTENCIAS,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS DE CIVILES MUNICIPALES DE EJECUCION DE SENTENCIAS,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS DE FAMILIA DE EJECUCION DE SENTENCIAS,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS DE FAMILIA DE EJECUCION DE SENTENCIAS DE BOGOTA,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS DE FAMILIA DE EJECUCION DE SENTENCIAS DE BOGOTA DC,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS DE FAMILIA DEJECUCION DE SENTENCIAS DE BOGOTA DC,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS DE MUNICIPALES DE EJECUCION DE SENTENCIAS BOGOTA DC,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS DEL CIRCUITO DE EJECUCION DE SENTENCIAS,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS MUNICIPALES DE EJECUCION,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS MUNICIPALES DE EJECUCION DE,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS MUNICIPALES DE EJECUCION DE BOGOTA,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS MUNICIPALES DE EJECUCION DE BOGOTA D,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS MUNICIPALES DE EJECUCION DE BOGOTA DC,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS MUNICIPALES DE EJECUCION DE SENTENCIAS,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS MUNICIPALES DE EJECUCION DE SENTENCIAS BOGOTA DC,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS MUNICIPALES DE EJECUCION DE SENTENCIAS BOGOTA DC MUNICIPAL DE EJECUCION,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS MUNICIPALES DE EJECUCION DE SENTENCIAS DE,False,,,,,,,
OFICINA DE APOYO PARA LOS JUZGADOS MUNICIPALES DE EJECUCION DE SENTENCIAS DE BOGOTA DC,False,,,,,,,
OFICINA DE APOYO PARA LOS MUNICIPALES DE EJECUCION BOGOTA DC,False,,,,,,,
OFICINA DE APOYO PARA LOS MUNICIPALES DE EJECUCION DE BOGOTA DC,False,,,,,,,
OFICINA DE APOYO PARA LOS MUNICIPALES DE EJECUCION DE SENTENCIAS,False,,,,,,,
OFICINA DE APOYO UZGADOS DE EJECUCION CIVIL MUNICIPAL DE CARTAGENA,False,,,,,,,
OFICINA DE APOYOJUZGADOS DE EJECUCION CIVIL MUNICIPAL DE CARTAGENA,False,,,,,,,
OFICINA DE COBRO COACTIVO DEL MUNICIPIO DE SAN SEBASTIAN DE MARIQUITA TOLIMA,False,,,,,,,
OFICINA DE DE APOYO PARA LOS JUZGADOS CIVILES MUNICIPALES DE EJECUCION SENTENCIAS DE MANIZALES,False,,,,,,,
OFICINA DE DE EJECUCION APOYO PARA DE LOS SENTENCIAS JURGADOS DE CILES MANIZALES MUNICIPALES,False,,,,,,,
OFICINA DE DE EJECUCION APOYO PARA DE LOS SENTENCIAS JURGADOS DE CIVILES MANIZALES MUNICIPALES,False,,,,,,,
OFICINA DE DE EJECUCION APOYO PARA DE LOS SENTENCIAS JUZGADOS CIVILES MANIZALES MUNICIPALES,False,,,,,,,
OFICINA DE DE EJECUCION APOYO PARA DE LOS SENTENCIAS JUZGADOS DE CIVILES MANIZALES MUNICIPALES,False,,,,,,,
OFICINA DE DE EJECUCION APOYO PARA JUZGADOS CIVILES MUNICIPALES DE EJECUCION DE SENTENCIAS,False,,,,,,,
OFICINA DE EJECUCION CIVIL DE MANIZALES,False,,,,,,,
OFICINA DE EJECUCION CIVIL MUNICIPAL,False,,,,,,,
OFICINA DE EJECUCION CIVIL MUNICIPAL BOGOTA DC,False,,,,,,,
OFICINA DE EJECUCION CIVIL MUNICIPAL BUCARAMANGA,False,,,,,,,
OFICINA DE EJECUCION CIVIL MUNICIPAL DE BOGOTA,False,,,,,,,
OFICINA DE EJECUCION CIVIL MUNICIPAL DE BOGOTA DC,False,,,,,,,
OFICINA DE EJECUCION CIVIL MUNICIPAL DE BUCARAMANGA,False,,,,,,,
OFICINA DE EJECUCION CIVIL MUNICIPAL DE CARTAGENA,False,,,,,,,
OFICINA DE EJECUCION CIVIL MUNICIPAL DE MANIZALES,False,,,,,,,
OFICINA DE EJECUCION CIVIL MUNICIPAL DE MANIZALES OECM,False,,,,,,,
OFICINA DE EJECUCION CIVIL MUNICIPAL DE MANIZALES OECM235456,False,,,,,,,
OFICINA DE EJECUCION CIVIL MUNICIPAL DE MONTERIA,False,,,,,,,
OFICINA DE EJECUCION CIVIL MUNICIPAL JUZGADO OCTAVO CIVIL MUNICIPAL DE EJECUCION DE SENTENCIAS,False,,,,,,,
OFICINA DE EJECUCION CIVIL MUNICIPAL MEDELLIN,False,,,,,,,
OFICINA DE EJECUCION COVIL MUNICIPAL D MANIZALES,False,,,,,,,
OFICINA DE EJECUCION JUZGADOS DE EJECUCION CIVIL MUNICIPAL DE CARTAGENA,False,,,,,,,
OFICINA DE EJECUCION MUNICIPAL DE BOGOTA,False,,,,,,,
OFICINA DE MUNICIPALES APOYO PARA LOS JUZGADO CIVILES DE EJECUCION DE SENTENCIAS DE BOGOTA DC,False,,,,,,,
OFICINA DE POYO DE LOS JUZGADOS CIVILES MUNICIPALES DE EJECUCION DE SENTENCIA DE BARRANQUILLA,False,,,,,,,
OFICINA DE REGISTRO DE INSTRUMENTOS PUBLICOS DE ESPINAL,False,,,,,,,
OFICINA DE REPARTO DE LOS JUZGADOS DE EJECUCION CIVILES MUNICIPALES,False,,,,,,,
OFICINA DE TESORERIA SECCION COBRO PERSUASIVO Y COACTIVO MULTAS POR INFRACCION A LAS NORMAS DE TRANSITO Y TRANSPORTE,False,,,,,,,
OFICINA DE TESORERIA SECCION COBRO PERSUASIVO Y COACTIVO MULTAS POR INFRACCION A LAS NORMAS DE TRANSITO Y TRANSPORTE SISTEMATIZACION Y FACTURACION DE TRANSITO,False,,,,,,,
OFICINA FINANCIERA Y RECURSOS FISICOS,False,,,,,,,
OFICINA JUDICIAL DE LOS JUZGADOS DE EJECUCION CIVIL DEL CIRCUITO DE BUCARAMANGA,False,,,,,,,
OFICINA JUDICIAL DE MEDELLIN,False,,,,,,,
OFICINA JURIDICA DEL INSTITUTO DE TRANSITO DEL ATLANTICO,False,,,,,,,
OFICINA JURIDICA VICERRECTORIA DE SEDE MEDELLIN,False,,,,,,,
OFICINA JUZGADOS DE EJECUCION CIVIL MUNICIPAL DE CARTAGENA,False,,,,,,,
OFICINA MUNICIPALES DE APOYO DE EJECUCION PARA LOS JUZGADO CIVILES BOGOTA DE SENTENCIAS DE DC,False,,,,,,,
OFICINA MUNICIPALES DE APOYO DE EJECUCION PARA LOS JUZGADOS CIVILES BOGOTA DE SENTENCIAS DE DC,False,,,,,,,
OFICINA MUNICIPALES DE APOYO DE EJECUCION PARA LOS JUZGADOS CIVILES BOGOTA DE SENTENCIAS DE DC MUNICIPAL DE EJECUCION,False,,,,,,,
OFICINA MUNICIPALES DE APOYO DE EJECUCION PARA LOS JUZGADOS CIVILES DC BOGOTA DE SENTENCIAS DE BOGOTA DC,False,,,,,,,
OFICINA MUNICIPALES DE APOYO DE PARA LOS JUZGADOS CIVILES EJECUCION BOGOTA DE SENTENCIAS DE DC,False,,,,,,,
OFICINA MUNICIPALES DE APOYO DE PARA LOS JUZGADOS CIVILES EJECUCION DE SENTENCIAS DE BOGOTA DC,False,,,,,,,
OFICINA MUNICIPALES DE APOYO DE PARA LOS JUZGADOS EJECUCION DE CIVILES SENTENCIAS BOGOTA DC,False,,,,,,,
OFICINA MUNICIPALES DE APOYO PARA LOS JUZGADO CIVILES DE BOGOTA EJECUCION DE SENTENCIAS DE DC,False,,,,,,,
OFICINA MUNICIPALES DE APOYO PARA LOS JUZGADO CIVILES DE EJECUCION DE SENTENCIAS,False,,,,,,,
OFICINA MUNICIPALES DE APOYO PARA LOS JUZGADO CIVILES DE EJECUCION DE SENTENCIAS DE BOGOTA,False,,,,,,,
OFICINA MUNICIPALES DE APOYO PARA LOS JUZGADO CIVILES DE EJECUCION DE SENTENCIAS DE BOGOTA DC,False,,,,,,,
OFICINA MUNICIPALES DE APOYO PARA LOS JUZGADOS CIVILES DE BOGOTA EJECUCION DE SENTENCIAS DE DC,False,,,,,,,
OFICINA MUNICIPALES DE APOYO PARA LOS JUZGADOS CIVILES DE EJECUCION BOGOTA DE SENTENCIAS DE DC MUNICIPAL,False,,,,,,,
OFICINA MUNICIPALES DE APOYO PARA LOS JUZGADOS CIVILES DE EJECUCION DE SENTENCIAS,False,,,,,,,
OFICINA MUNICIPALES DE APOYO PARA LOS JUZGADOS CIVILES DE EJECUCION DE SENTENCIAS DE BOGOTA DC,False,,,,,,,
OFICINA MUNICIPALES DE APOYO PARA LOS JUZGADOS DE EJECUCION CIVILES DE SENTENCIAS BOGOTA DC DE,False,,,,,,,
OFICNA DE APOYO JUZGADOS DE EJECUCION CIVIL MUNICIPAL DE CARTAGENA,False,,,,,,,
OFICNA DE APOYO JUZGADOS DE EJECUCION CIVIL MUNICIPAL DE CARTAGENA DE INDIAS D T Y C 17 DE ABRIL DE 2023,False,,,,,,,
OFIVINA DE APOYO DE LOS JUZGADOS CIVILES MUNICIPALES DE EJECUCION DE SENTENCIA DE BARRANQUILLA,False,,,,,,,
OGOTA DC JUZGADO OCTAVO 8 CIVIL MUNICIPAL DE BOGOTA DC,False,,,,,,,
OLOM DE JUZGADO OCTAVO MUNICIPAL DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE CALI,False,,,,,,,
ON SIK S JOLE JUZGADO PRIMERO PROMISCUO MUNICIPAL DE SAN JUAN DEL CESAR LA GUAJIRA,False,,,,,,,
ONDO DE PASIVO SOCIAL FERROCARRILES NACIONALES DE COLOMBIA,False,,,,,,,
ONSEJO SUPERIOR DE LA JUDICATURA DIRECCION EJECUTIVA DE ADMINISTRACION JUDICIAL,False,,,,,,,
OPERADORA DE INSOLVENCIA DEL CENTRO DE CONCILIACION Y ARBITRAJE FUNDACION MINIMO VITAL,False,,,,,,,
ORDEN JUZGADO SEPTIMO MUNICIPAL DE PEQUENAS CAUSAS LABORALES DE BOGOTA DC,False,,,,,,,
OSA JUZGADO PRIMERO LABORAL DEL CIRCUITO DISTRITO JUDICIAL DE VALLEDUPAR,False,,,,,,,
OUTSOURCING SEASIN LIMITADA,False,,,,,,,
PALACIO DE GOBIERNO MUNICIPAL,False,,,,,,,
PALACIO DE JUSTICIA,False,,,,,,,
PALACIO DE JUSTICIA GERARDO CORTES CASTANEDA,False,,,,,,,
PALACIO DE JUSTICIA GERARDO CORTES CASTANEDA JUZGADO PRIMERO CIVIL MUNICIPAL,False,,,,,,,
PALACIO DE JUSTICIA GERARDO CORTES CASTANEDA JUZGADO SEGUNDO DE FAMILIA,False,,,,,,,
PALACIO DE JUSTICIA IBAGUE TOLIMA,False,,,,,,,
PALACIO DE JUSTICIA OFICINA 605 IBAGUE TOLIMA,False,,,,,,,
PALACIO DE JUSTICIA PEDRO ELIAS SERRANO ABADIA PISO 100,False,,,,,,,
PALACIO DE JUSTICIA TORRE A OFICINA 512,False,,,,,,,
PAOLA ANDREA VERNAZA ROJAS,False,,,,,,,
PAPELERIA Y EQUIPOS DE OFICINA RECARGA DE CARTUCHOS Y TONER COMPUTADORES E IMPRESORAS ELECTRODOMESTICOS EQUIPOS ELECTRICOS,False,,,,,,,
PARQUEADERO J L,False,,,,,,,
PASTO LA GRAN CAPITAL ALCALDIA MUNICIPAL,False,,,,,,,
PAZY TRABAR ALCALDIA MUNICIPAL DE EL ESPINAL,False,,,,,,,
PEDRO ALEXANDER RODRIGUEZ MATALLANA,False,,,,,,,
PENSIONES CUNDINAMARCA,False,,,,,,,
PENSIONES DE ANTIOQUIA,False,,,,,,,
PEQUENAS CAUSAS COMPETENCIA MULTIPLE,False,,,,,,,
PEQUENAS CAUSAS COMPETENCIA MULTIPLE NORTE DE SANTANDER CUCUTA,False,,,,,,,
PEQUENAS CAUSAS LABORALES JUZGADO TERCERO MUNICIPAL,False,,,,,,,
PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE,False,,,,,,,
PEQUENAS CAUSAS Y COMPETENCIAS MULTIPLES DE BARRANQUILLA,False,,,,,,,
PEREIRA RISARALDA,False,,,,,,,
PERFOTECNICA SAS,False,,,,,,,
PESV CORPORACION,False,,,,,,,
PHILIPPI PRIETOCARRIZOSA FERRERO DU URIA,False,,,,,,,
PINZON ARCINIEGAS,False,,,,,,,
PINZON ARCINIEGAS ABOGADOS,False,,,,,,,
PINZON DIAZ ASOCIADOS SAS ABOGADOS,False,,,,,,,
PODER JUDICIAL PROVINCIA DE RIO NEGRO,False,,,,,,,
PODER PUBLICO JUZGADO COMPETENCIA 80 CIVIL MUNICIPAL DE BOGOTA HOY JUZGADO 62 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE,False,,,,,,,
PODER PUBLICO JUZGADO DIECIOCHO MUNICIPAL DE PEQUENAS CAUSAS Y COMPETENCIAS MULTIPLES DE BOGOTA DC,False,,,,,,,
POLICIA NACIONAL DIRECCION DE INVESTIGACION CRIMINAL E INTERPOL SECCIONAL MANIZALES,False,,,,,,,
POSITIVA,False,,,,,,,
POSITIVA COMPANIA DE SEGUROS,False,,,,,,,
POSITIVA COMPANIA DE SEGUROS S A,False,,,,,,,
POSITIVA COMPANIA DE SEGUROS SA,True,POSITIVA COMPAÑIA DE SEGUROS S.A.,publica,gov,BOGOTÁ. D.C.,BOGOTÁ. D.C.,HACIENDA Y CRÉDITO PÚBLICO,ACTIVA
POSITIVA COMPANIA DE SEGUROS SA COBRO COACTIVO ADMINISTRATIVO,False,,,,,,,
POSITIVA COMPANIA DE SEGUROS SENOR,False,,,,,,,
POSITIVA COMPANIA SE SEGUROS,False,,,,,,,
PRESTACIONES ECONOMCAS CESANTIAS Y PENSIONES FONCEP,False,,,,,,,
PRESTACIONES ECONOMICAS CESANTIAS Y PENSIONES,False,,,,,,,
